               epoch,       train/box_loss,       train/obj_loss,       train/cls_loss,    metrics/precision,       metrics/recall,      metrics/mAP_0.5, metrics/mAP_0.5:0.95,         val/box_loss,         val/obj_loss,         val/cls_loss,                x/lr0,                x/lr1,                x/lr2, 
                 795            0.021828            0.025636           0.0029102             0.93891             0.95576             0.97323             0.86228            0.017252             0.01311           0.0018235           0.0019099           0.0019099           0.0019099
                 796            0.022993            0.028908           0.0029299             0.93918             0.95556             0.97286             0.87094             0.01696             0.01302           0.0018239           0.0019014           0.0019014           0.0019014
                 797             0.02121            0.024433           0.0025427             0.93824             0.95556             0.97276             0.86886            0.016995            0.013091           0.0018251           0.0018929           0.0018929           0.0018929
                 798            0.023438            0.025074            0.003054             0.93637             0.95827             0.97307             0.87081            0.016848            0.013038           0.0018284           0.0018845           0.0018845           0.0018845
                 799            0.021417            0.026436           0.0029246             0.92394             0.96151             0.97247             0.87209            0.016905            0.013038           0.0018314           0.0018761           0.0018761           0.0018761
                 800            0.021909            0.026585           0.0026283             0.91986             0.96364             0.97301             0.86935            0.016951            0.013018           0.0018321           0.0018678           0.0018678           0.0018678
                 801            0.023099            0.028248           0.0031297             0.91324             0.96498             0.97298             0.86775            0.016927            0.012989           0.0018331           0.0018594           0.0018594           0.0018594
                 802            0.022615            0.024737           0.0030562             0.96123              0.9291             0.97295             0.86967            0.016963            0.013015           0.0018323           0.0018511           0.0018511           0.0018511
                 803            0.021021            0.026627           0.0026477              0.9592             0.93076             0.97269               0.864            0.016838            0.013017           0.0018316           0.0018429           0.0018429           0.0018429
                 804            0.022216            0.026158           0.0029716             0.95998             0.93018             0.97242             0.86665            0.016811             0.01294            0.001831           0.0018347           0.0018347           0.0018347
                 805            0.022237            0.026101           0.0033698             0.96165             0.92828             0.97251             0.86488            0.016841            0.012848           0.0018337           0.0018265           0.0018265           0.0018265
                 806            0.022058            0.028846           0.0026263             0.96198             0.92695             0.97238             0.86251            0.016805            0.012787           0.0018357           0.0018183           0.0018183           0.0018183
                 807            0.023014            0.027693           0.0027627             0.96268             0.92672             0.97258              0.8618            0.016762            0.012751           0.0018308           0.0018102           0.0018102           0.0018102
                 808            0.022247            0.025858           0.0029887              0.9626             0.92682             0.97254             0.86006            0.016898            0.012798           0.0018215           0.0018021           0.0018021           0.0018021
                 809            0.021022            0.021775           0.0024989             0.96184             0.92711             0.97268             0.86228            0.016891             0.01281           0.0018105           0.0017941           0.0017941           0.0017941
                 810            0.021486            0.024965           0.0028052             0.96199             0.92692             0.97274             0.86339             0.01671            0.012771           0.0017981           0.0017861           0.0017861           0.0017861
                 811            0.021775            0.025708           0.0025088             0.95968             0.92986             0.97259             0.86687            0.016939            0.012856           0.0017882           0.0017781           0.0017781           0.0017781
                 812            0.021862            0.025292             0.00258             0.96076             0.92868             0.97265             0.85917             0.01689             0.01291           0.0017807           0.0017702           0.0017702           0.0017702
                 813            0.021106            0.025498           0.0029613             0.95925             0.92917             0.97307              0.8636            0.016945            0.012934           0.0017781           0.0017623           0.0017623           0.0017623
                 814            0.022229            0.025017           0.0032215             0.95821             0.92991              0.9732             0.86482            0.016918            0.012904           0.0017752           0.0017545           0.0017545           0.0017545
                 815            0.021509            0.025584           0.0026397             0.95924             0.92932             0.97334             0.86831            0.016826            0.012868           0.0017727           0.0017466           0.0017466           0.0017466
                 816            0.023576            0.025954           0.0029086             0.96105             0.92968             0.97327             0.86802            0.016868            0.012902           0.0017703           0.0017389           0.0017389           0.0017389
                 817            0.022679            0.025035           0.0029106             0.96175             0.93002             0.97348             0.86562            0.016836             0.01292           0.0017654           0.0017311           0.0017311           0.0017311
                 818            0.021781             0.02522           0.0027428             0.96224             0.92932             0.97241             0.86625            0.016805            0.012944           0.0017637           0.0017234           0.0017234           0.0017234
                 819            0.021135            0.024106           0.0026198             0.96174             0.92927             0.97239             0.86678             0.01677            0.012928           0.0017578           0.0017157           0.0017157           0.0017157
                 820            0.021293            0.024354           0.0025017             0.96036             0.92958             0.97282             0.86397            0.016852            0.012963           0.0017534           0.0017081           0.0017081           0.0017081
                 821            0.023235            0.028612           0.0030872             0.95814             0.93082             0.97281             0.86492            0.016912            0.012965           0.0017508           0.0017005           0.0017005           0.0017005
                 822            0.021587            0.026283           0.0031273             0.96261              0.9278             0.97308             0.86253            0.016915             0.01295           0.0017497            0.001693            0.001693            0.001693
                 823            0.022608            0.023002           0.0025479             0.96291             0.92609              0.9731             0.86321            0.016886            0.012971           0.0017491           0.0016854           0.0016854           0.0016854
                 824            0.019832            0.023524           0.0028476             0.95896              0.9307              0.9728             0.86221            0.016919            0.012978           0.0017504            0.001678            0.001678            0.001678
                 825            0.022102            0.026018           0.0029036             0.96019             0.92986             0.97301             0.86071            0.016908            0.012981           0.0017531           0.0016705           0.0016705           0.0016705
                 826            0.022948            0.027403           0.0030102             0.95998             0.92862             0.97301             0.86132            0.017049            0.013099           0.0017567           0.0016631           0.0016631           0.0016631
                 827            0.022938            0.026986           0.0028072             0.90778             0.96526             0.97276             0.86529            0.016834            0.013095             0.00176           0.0016558           0.0016558           0.0016558
                 828            0.021403            0.026592           0.0028189             0.91404             0.96336             0.97276             0.86651            0.016822            0.013146           0.0017632           0.0016484           0.0016484           0.0016484
                 829            0.021617            0.023261            0.002504             0.91656             0.96119              0.9727             0.86501            0.016799             0.01315           0.0017679           0.0016411           0.0016411           0.0016411
                 830            0.022142            0.027059           0.0025848             0.91995              0.9597             0.97348             0.86706            0.016804            0.013133           0.0017708           0.0016339           0.0016339           0.0016339
                 831            0.023088            0.024911           0.0030934             0.92075             0.95836             0.97285             0.86695            0.016758            0.013086           0.0017718           0.0016267           0.0016267           0.0016267
                 832            0.022099            0.028213           0.0032591             0.92447             0.95845             0.97304             0.86779            0.016756            0.013073           0.0017697           0.0016195           0.0016195           0.0016195
                 833            0.021536            0.024609           0.0029832             0.92458             0.95833             0.97354             0.86694            0.016877            0.013071             0.00177           0.0016123           0.0016123           0.0016123
                 834            0.021688            0.022228           0.0026677             0.92254             0.96113             0.97363             0.86445            0.016834            0.013041            0.001768           0.0016052           0.0016052           0.0016052
                 835            0.023278             0.02444           0.0030361              0.9223              0.9613             0.97355             0.86276            0.016881            0.013014           0.0017666           0.0015982           0.0015982           0.0015982
                 836            0.021854            0.026799           0.0026196             0.92054              0.9617             0.97365             0.86484            0.016984            0.013046           0.0017636           0.0015912           0.0015912           0.0015912
                 837            0.021197            0.027939           0.0028186             0.91709             0.96186             0.97363             0.86404            0.016803            0.013035           0.0017575           0.0015842           0.0015842           0.0015842
                 838            0.021777            0.025983           0.0029694             0.91747             0.96215             0.97367             0.86763             0.01689            0.013088           0.0017525           0.0015772           0.0015772           0.0015772
                 839            0.022195             0.02495           0.0026373             0.91784             0.96191             0.97335             0.86936            0.016808            0.013037           0.0017494           0.0015703           0.0015703           0.0015703
                 840            0.020637            0.027546           0.0025711             0.92006             0.96149             0.97283             0.87349            0.016657            0.012986            0.001747           0.0015635           0.0015635           0.0015635
                 841            0.021794            0.019842           0.0027357             0.92058             0.96122             0.97329             0.87247            0.016588            0.012949           0.0017469           0.0015566           0.0015566           0.0015566
                 842            0.021303            0.025022           0.0025981             0.91972             0.96156             0.97333             0.86914            0.016693            0.012935           0.0017482           0.0015498           0.0015498           0.0015498
                 843            0.020691            0.024896           0.0026567              0.9165             0.96238             0.97351             0.87048            0.016668            0.012863           0.0017479           0.0015431           0.0015431           0.0015431
                 844            0.022977            0.025287           0.0028997             0.96497             0.92631             0.97293              0.8691             0.01666            0.012806           0.0017458           0.0015364           0.0015364           0.0015364
                 845            0.022361            0.027289           0.0031888             0.91568             0.96292             0.97388             0.87162            0.016614            0.012759           0.0017428           0.0015297           0.0015297           0.0015297
                 846             0.02066            0.025158           0.0030321             0.91872             0.96201             0.97392             0.87174            0.016574            0.012713            0.001743           0.0015231           0.0015231           0.0015231
                 847            0.021888             0.02554           0.0028158             0.92102             0.96118             0.97469             0.87296            0.016569            0.012738           0.0017428           0.0015165           0.0015165           0.0015165
                 848            0.021279            0.024798           0.0027183             0.92175             0.96148             0.97327             0.87308            0.016539            0.012758           0.0017409           0.0015099           0.0015099           0.0015099
                 849            0.023381            0.025127           0.0031478             0.91752             0.96362             0.97373             0.87104            0.016622            0.012807           0.0017373           0.0015034           0.0015034           0.0015034
                 850            0.021599            0.024799           0.0030503             0.96303             0.93149              0.9737             0.86908            0.016717            0.012761           0.0017336           0.0014969           0.0014969           0.0014969
                 851            0.021185            0.024029           0.0025114              0.9654             0.92946             0.97335             0.87061            0.016633            0.012698           0.0017295           0.0014905           0.0014905           0.0014905
                 852            0.020429            0.024233           0.0030308             0.96249             0.93194             0.97366             0.87096            0.016638            0.012698           0.0017218           0.0014841           0.0014841           0.0014841
                 853            0.021807            0.026513            0.002874             0.96188             0.93268             0.97386             0.87103            0.016693            0.012715           0.0017113           0.0014777           0.0014777           0.0014777
                 854            0.021543            0.026551           0.0027539             0.96221             0.93227             0.97435             0.87059            0.016575            0.012721           0.0017001           0.0014714           0.0014714           0.0014714
                 855            0.021269            0.028338           0.0027686             0.96269             0.93158              0.9737             0.87374            0.016524            0.012716           0.0016919           0.0014651           0.0014651           0.0014651
                 856            0.021797            0.022919           0.0028028             0.96375              0.9302             0.97374             0.87159            0.016569            0.012746           0.0016854           0.0014589           0.0014589           0.0014589
                 857            0.021256            0.024218           0.0029377             0.96479             0.93433             0.97806             0.87623            0.016602            0.012753           0.0016804           0.0014527           0.0014527           0.0014527
                 858            0.021512            0.022978           0.0027036             0.96526             0.93395             0.97729             0.87733            0.016546            0.012719            0.001679           0.0014465           0.0014465           0.0014465
                 859            0.021908            0.024136            0.002889             0.96473              0.9293             0.97334              0.8732            0.016565            0.012772           0.0016771           0.0014404           0.0014404           0.0014404
                 860            0.023045            0.026339            0.003077             0.96714             0.92832             0.97324             0.87338            0.016521            0.012801           0.0016766           0.0014343           0.0014343           0.0014343
                 861            0.022172            0.026544           0.0028299             0.96697             0.92802             0.97323             0.87117            0.016439            0.012789           0.0016772           0.0014283           0.0014283           0.0014283
                 862            0.020973            0.023202           0.0026076             0.96528             0.92886             0.97326             0.87303             0.01636            0.012734            0.001677           0.0014223           0.0014223           0.0014223
                 863            0.019173             0.02254           0.0024721             0.96517             0.92876             0.97349             0.86951            0.016454            0.012743           0.0016752           0.0014163           0.0014163           0.0014163
                 864            0.022339            0.024143           0.0028222             0.96491              0.9289             0.97335             0.86957            0.016596            0.012781           0.0016732           0.0014104           0.0014104           0.0014104
                 865            0.022333            0.024899           0.0026213             0.96405             0.92933             0.97352             0.86948            0.016498            0.012741            0.001672           0.0014045           0.0014045           0.0014045
                 866            0.022195            0.025555           0.0026294             0.96361              0.9301             0.97371             0.87312            0.016549             0.01277           0.0016696           0.0013987           0.0013987           0.0013987
                 867            0.021733            0.023935           0.0028091             0.96283             0.93109             0.97386             0.87771            0.016389            0.012707           0.0016699           0.0013929           0.0013929           0.0013929
                 868            0.020494            0.024297            0.002727             0.96279             0.93213             0.97381             0.88131            0.016546             0.01273            0.001669           0.0013871           0.0013871           0.0013871
                 869            0.023122            0.026877            0.002724             0.96286             0.93285             0.97356             0.87911             0.01645            0.012719           0.0016675           0.0013814           0.0013814           0.0013814
                 870            0.023025            0.025274            0.002973             0.96278              0.9336             0.97383             0.87441            0.016473            0.012712           0.0016681           0.0013757           0.0013757           0.0013757
                 871             0.02254            0.027828           0.0028557             0.96477             0.93123             0.97388             0.87299             0.01645            0.012665           0.0016686           0.0013701           0.0013701           0.0013701
                 872            0.021648            0.026061           0.0022357              0.9648               0.931             0.97369             0.87503            0.016389            0.012613           0.0016708           0.0013645           0.0013645           0.0013645
                 873            0.021924            0.025746           0.0026971             0.96405              0.9317             0.97369             0.87198            0.016363            0.012599           0.0016719            0.001359            0.001359            0.001359
                 874            0.022432            0.025874           0.0024274             0.96231             0.93319             0.97335             0.87368            0.016375            0.012633           0.0016741           0.0013534           0.0013534           0.0013534
                 875            0.022057            0.024385           0.0026149             0.96542              0.9298             0.97366              0.8738             0.01641            0.012627           0.0016746            0.001348            0.001348            0.001348
                 876            0.021524            0.025588           0.0028651             0.96137             0.93176             0.97318             0.87267            0.016297            0.012576           0.0016753           0.0013425           0.0013425           0.0013425
                 877            0.020954            0.025982           0.0025142             0.96148              0.9309             0.97331             0.87122            0.016304            0.012552           0.0016753           0.0013372           0.0013372           0.0013372
                 878            0.020386            0.021761           0.0025005             0.96677             0.92628             0.97325             0.87136            0.016361            0.012543            0.001677           0.0013318           0.0013318           0.0013318
                 879            0.021549            0.024488           0.0027746             0.96457             0.92943             0.97369             0.87243            0.016399            0.012543           0.0016788           0.0013265           0.0013265           0.0013265
                 880             0.02053            0.023876           0.0029804              0.9651             0.92838             0.97357             0.87467            0.016308            0.012541             0.00168           0.0013212           0.0013212           0.0013212
                 881            0.022695            0.023479            0.002755             0.96545             0.92779             0.97364             0.87389             0.01637            0.012599           0.0016778            0.001316            0.001316            0.001316
                 882            0.021809            0.026791           0.0030291              0.9657              0.9275             0.97373             0.87927            0.016429            0.012677           0.0016758           0.0013108           0.0013108           0.0013108
                 883            0.020233            0.025835           0.0025361             0.96402             0.92822              0.9736             0.87661            0.016344            0.012658           0.0016739           0.0013057           0.0013057           0.0013057
                 884            0.021706            0.026545           0.0028179             0.96568             0.92666             0.97379             0.87735            0.016265            0.012606           0.0016729           0.0013006           0.0013006           0.0013006
                 885            0.021501            0.024668           0.0025516             0.96495             0.92694             0.97362             0.87758            0.016348            0.012627           0.0016719           0.0012955           0.0012955           0.0012955
                 886            0.021149            0.025414           0.0026071             0.96521             0.92664             0.97359             0.87331            0.016363            0.012612           0.0016711           0.0012905           0.0012905           0.0012905
                 887            0.021258            0.026296           0.0028261             0.96443              0.9273             0.97356              0.8715            0.016411             0.01262            0.001671           0.0012855           0.0012855           0.0012855
                 888            0.021303             0.02465           0.0030488             0.96588             0.92555             0.97335             0.87226            0.016405            0.012615           0.0016721           0.0012806           0.0012806           0.0012806
                 889            0.022159            0.026008           0.0028191              0.9622             0.92824             0.97355             0.87645            0.016328            0.012637           0.0016726           0.0012757           0.0012757           0.0012757
                 890            0.022446            0.025621           0.0031509             0.96188             0.92846             0.97347             0.88246            0.016289            0.012668           0.0016728           0.0012708           0.0012708           0.0012708
                 891            0.022806            0.024653           0.0028954             0.96412             0.92597             0.97336             0.88183            0.016462              0.0127           0.0016749            0.001266            0.001266            0.001266
                 892            0.021745            0.025881           0.0025235              0.9622             0.92726             0.97351              0.8787            0.016249            0.012617           0.0016767           0.0012613           0.0012613           0.0012613
                 893            0.021068            0.023462           0.0025584             0.95947             0.92833             0.97348             0.87988            0.016335            0.012629           0.0016799           0.0012565           0.0012565           0.0012565
                 894            0.020875            0.023691           0.0024755              0.9579             0.92983             0.97359             0.87927            0.016361            0.012609           0.0016822           0.0012519           0.0012519           0.0012519
                 895            0.020826            0.024361            0.002405             0.95828             0.92924             0.97402              0.8787            0.016358            0.012575           0.0016837           0.0012472           0.0012472           0.0012472
                 896            0.021763             0.02226           0.0026978             0.95803             0.92955             0.97366             0.87999            0.016247            0.012535            0.001685           0.0012426           0.0012426           0.0012426
                 897            0.023258            0.027113           0.0034468             0.96066             0.92762              0.9735             0.87789            0.016275            0.012532           0.0016848           0.0012381           0.0012381           0.0012381
                 898            0.020649             0.02197           0.0031499             0.96106             0.92726             0.97336             0.88047            0.016262            0.012485           0.0016815           0.0012335           0.0012335           0.0012335
                 899            0.020725            0.022628           0.0025801             0.96033             0.92777             0.97334             0.87805            0.016289            0.012482           0.0016777           0.0012291           0.0012291           0.0012291
                 900             0.02134            0.023366           0.0026934              0.9616             0.92722             0.97346             0.88224            0.016246            0.012467           0.0016766           0.0012246           0.0012246           0.0012246
                 901            0.020991            0.024403           0.0027467             0.96424             0.92596             0.97331             0.88003            0.016202            0.012473           0.0016774           0.0012202           0.0012202           0.0012202
                 902            0.021671            0.023406           0.0028071             0.96453             0.92631             0.97318             0.88017            0.016255            0.012482           0.0016809           0.0012159           0.0012159           0.0012159
                 903            0.021642            0.022949           0.0025149             0.96553             0.92497             0.97318             0.87951            0.016206            0.012442           0.0016817           0.0012116           0.0012116           0.0012116
                 904            0.021771            0.024636           0.0028495             0.96573             0.92473             0.97327             0.87725            0.016354            0.012457           0.0016815           0.0012073           0.0012073           0.0012073
                 905            0.021857            0.023733             0.00271             0.96832             0.92298             0.97339             0.87923            0.016394            0.012451           0.0016802           0.0012031           0.0012031           0.0012031
                 906            0.021502            0.026116           0.0027394             0.90697             0.96823             0.97351             0.87405            0.016469            0.012488           0.0016751           0.0011989           0.0011989           0.0011989
                 907            0.020985            0.024061           0.0026752             0.90961             0.96763             0.97422             0.87526            0.016329            0.012454           0.0016699           0.0011948           0.0011948           0.0011948
                 908            0.022948            0.026199           0.0026973             0.90994             0.96736             0.97392             0.87683            0.016311            0.012447           0.0016674           0.0011907           0.0011907           0.0011907
                 909            0.020857            0.023583           0.0028526             0.91138             0.96651             0.97339             0.87596             0.01618            0.012368           0.0016654           0.0011867           0.0011867           0.0011867
                 910             0.02221            0.023036           0.0026757             0.91214             0.96675             0.97373             0.87881            0.016184            0.012297           0.0016658           0.0011826           0.0011826           0.0011826
                 911            0.020775            0.024194           0.0026109             0.90944             0.96691             0.97383               0.876            0.016197            0.012312           0.0016649           0.0011787           0.0011787           0.0011787
                 912            0.020334            0.023771           0.0026678             0.96794             0.92406             0.97375             0.87563            0.016232            0.012325           0.0016603           0.0011748           0.0011748           0.0011748
                 913            0.020569             0.02276           0.0029928             0.96893             0.92333             0.97371             0.87739            0.016247             0.01234           0.0016563           0.0011709           0.0011709           0.0011709
                 914            0.021536            0.024079           0.0027188              0.9689             0.92325             0.97382             0.87748             0.01627            0.012387           0.0016524            0.001167            0.001167            0.001167
                 915            0.021559            0.024744           0.0024866             0.96458             0.92647             0.97375             0.87217            0.016303            0.012415           0.0016509           0.0011632           0.0011632           0.0011632
                 916            0.021041            0.023205           0.0027953             0.96475              0.9263              0.9737             0.87467             0.01628            0.012411           0.0016508           0.0011595           0.0011595           0.0011595
                 917            0.022421            0.026501           0.0026652             0.96553             0.92549             0.97396             0.87442            0.016215             0.01236           0.0016539           0.0011558           0.0011558           0.0011558
                 918            0.019558            0.023563           0.0025921             0.96285             0.92763             0.97393             0.87615            0.016175            0.012342            0.001656           0.0011521           0.0011521           0.0011521
                 919            0.021163            0.024487           0.0028393             0.96197             0.92859             0.97373             0.87813            0.016236            0.012389           0.0016547           0.0011485           0.0011485           0.0011485
                 920            0.019817            0.021363           0.0024442             0.96286             0.92832             0.97377              0.8785            0.016177            0.012389           0.0016532           0.0011449           0.0011449           0.0011449
                 921            0.021955            0.025871           0.0027705             0.96349             0.93317             0.97835             0.88311            0.016214            0.012409           0.0016524           0.0011414           0.0011414           0.0011414
                 922            0.021051            0.023274           0.0026993             0.96254             0.92902             0.97355             0.87579            0.016219            0.012386           0.0016504           0.0011379           0.0011379           0.0011379
                 923            0.021042            0.024106           0.0025948             0.96234             0.92949             0.97359             0.87538            0.016233            0.012374           0.0016483           0.0011344           0.0011344           0.0011344
                 924            0.020818            0.025203           0.0028713             0.96123             0.93005             0.97365             0.87294              0.0163            0.012359            0.001648            0.001131            0.001131            0.001131
                 925            0.021434            0.023206           0.0025731             0.96037             0.93022             0.97362             0.87409            0.016242            0.012335           0.0016478           0.0011277           0.0011277           0.0011277
                 926            0.020194            0.027066           0.0028536               0.964              0.9266             0.97355             0.87228            0.016257            0.012333           0.0016486           0.0011243           0.0011243           0.0011243
                 927              0.0202            0.021554           0.0025291             0.96347             0.92626             0.97342             0.87333            0.016253            0.012335           0.0016477           0.0011211           0.0011211           0.0011211
                 928            0.020835            0.022302           0.0027944             0.96093             0.93276             0.97803             0.87867            0.016173             0.01232           0.0016449           0.0011178           0.0011178           0.0011178
                 929            0.021797            0.027821           0.0029398             0.91087             0.96978             0.97831              0.8795            0.016155            0.012344           0.0016408           0.0011146           0.0011146           0.0011146
                 930            0.020275             0.02515           0.0025358             0.91099             0.96942             0.97829             0.87866            0.016066            0.012331           0.0016354           0.0011115           0.0011115           0.0011115
                 931            0.021337            0.025875           0.0027318               0.912             0.96879             0.97835             0.87913            0.016061              0.0123           0.0016315           0.0011084           0.0011084           0.0011084
                 932            0.020486            0.023407           0.0025232             0.91357             0.96792             0.97782             0.87716            0.016074            0.012246           0.0016299           0.0011053           0.0011053           0.0011053
                 933            0.020694            0.021781           0.0023986             0.91243             0.96789             0.97795             0.87699            0.016154            0.012265           0.0016277           0.0011023           0.0011023           0.0011023
                 934            0.021315            0.027123            0.002698             0.91518             0.96808             0.97789              0.8779            0.016121            0.012254           0.0016268           0.0010993           0.0010993           0.0010993
                 935            0.020423            0.024042           0.0026311             0.91465              0.9677             0.97773             0.87896            0.016108            0.012228           0.0016236           0.0010964           0.0010964           0.0010964
                 936            0.021237            0.024797           0.0030858             0.91493             0.96761             0.97768             0.87807            0.016065            0.012217           0.0016195           0.0010935           0.0010935           0.0010935
                 937            0.021324            0.022453           0.0023138             0.91338             0.96695             0.97708             0.87864            0.016078            0.012225           0.0016167           0.0010907           0.0010907           0.0010907
                 938            0.021062            0.024295           0.0025221             0.91397             0.96662             0.97683             0.87679            0.016173             0.01222           0.0016159           0.0010879           0.0010879           0.0010879
                 939             0.02095            0.023265           0.0028195             0.91486              0.9659             0.97654             0.88022            0.016155             0.01219           0.0016162           0.0010851           0.0010851           0.0010851
                 940            0.020317            0.022149           0.0027085             0.91648              0.9658             0.97654             0.87696            0.016282            0.012245            0.001616           0.0010824           0.0010824           0.0010824
                 941            0.022385             0.02248           0.0025661             0.91608             0.96622             0.97781              0.8801            0.016223            0.012249           0.0016163           0.0010797           0.0010797           0.0010797
                 942             0.02189            0.025365           0.0025125             0.91886             0.96736              0.9777             0.87827            0.016218            0.012262            0.001618           0.0010771           0.0010771           0.0010771
                 943            0.020537            0.024425           0.0026464             0.91958             0.96751             0.97771             0.88066            0.016131            0.012264           0.0016195           0.0010745           0.0010745           0.0010745
                 944            0.022171            0.025081           0.0027704             0.92075             0.96789             0.97784             0.87916            0.016098            0.012293            0.001622            0.001072            0.001072            0.001072
                 945            0.021619            0.026151           0.0027307             0.92025             0.96669             0.97805             0.87661            0.016096            0.012327            0.001625           0.0010695           0.0010695           0.0010695
                 946            0.020389            0.023195           0.0023506             0.91945             0.96634             0.97845              0.8744             0.01609             0.01236           0.0016269            0.001067            0.001067            0.001067
                 947            0.022311            0.024813           0.0025646             0.92015             0.96759             0.97812             0.87579            0.016038            0.012343           0.0016282           0.0010646           0.0010646           0.0010646
                 948            0.019813            0.022675           0.0026189             0.91862             0.96836             0.97844             0.87545            0.016091            0.012341            0.001629           0.0010622           0.0010622           0.0010622
                 949            0.020998            0.023613           0.0024637             0.91617             0.96885             0.97848             0.87733            0.016055            0.012304           0.0016278           0.0010599           0.0010599           0.0010599
                 950            0.021416            0.024088           0.0031564             0.91341             0.96977             0.97851             0.88045             0.01608            0.012292           0.0016253           0.0010576           0.0010576           0.0010576
                 951             0.02125            0.022694           0.0024851             0.91159             0.96975             0.97845              0.8835            0.016096            0.012309           0.0016244           0.0010554           0.0010554           0.0010554
                 952             0.02148            0.025873           0.0028871             0.91244             0.97059             0.97848             0.88272              0.0161            0.012283           0.0016234           0.0010532           0.0010532           0.0010532
                 953            0.021149            0.021421           0.0030053             0.91412             0.97075             0.97855              0.8829            0.016128            0.012293           0.0016229           0.0010511           0.0010511           0.0010511
                 954             0.02127            0.022875           0.0030317             0.91329             0.97075              0.9785             0.88046            0.016109            0.012281            0.001622            0.001049            0.001049            0.001049
                 955            0.022266            0.023837           0.0028224             0.91218             0.97097             0.97842             0.87517             0.01615            0.012282           0.0016217           0.0010469           0.0010469           0.0010469
